ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,icao_code,iata_code
VABJ,medium_airport,Bhuj Airport,23.2877998352,69.6701965332,268,IN,Bhuj,VABJ,BHJ
VABM,medium_airport,Belagavi Airport,15.8593,74.618301,2487,IN,Belgaum,VOBM,IXG
VABO,large_airport,Vadodara International Airport,22.336201,73.226303,129,IN,Vadodara,VABO,BDQ
VABP,large_airport,Raja Bhoj International Airport,23.2875,77.337402,1711,IN,Bhopal,VABP,BHO
VABV,medium_airport,Bhavnagar Airport,21.752199173,72.1852035522,44,IN,Bhavnagar,VABV,BHU
VADN,medium_airport,Daman Airport,20.434401,72.843201,33,IN,Daman,VADN,NMB
VAGN,small_airport,Guna Airport,24.654699,77.347298,1600,IN,,VAGN,GUX
VAHB,medium_airport,Hubballi Airport,15.361084,75.082096,2171,IN,Hubballi,VOHB,HBX
VAHS,large_airport,Rajkot International Airport,22.378824,71.039391,647,IN,Rajkot,VAHS,HSR
VAID,large_airport,Devi Ahilya Bai Holkar International Airport,22.721404,75.80051,1850,IN,Indore,VAID,IDR
VAJB,medium_airport,Jabalpur Airport,23.177799,80.052002,1624,IN,Jabalpur,VAJB,JLR
VAJL,small_airport,Jalgaon Airport,20.962678,75.627492,818,IN,Jalgaon,VAJL,JLG
VAJM,medium_airport,Jamnagar Airport,22.465499877929688,70.01260375976562,69,IN,Jamnagar,VAJM,JGA
VAKE,medium_airport,Kandla Airport,23.1127,70.100304,96,IN,Kandla,VAKE,IXY
VAKJ,medium_airport,Khajuraho Airport,24.8172,79.918602,728,IN,Khajuraho,VEKO,HJR
VAKP,medium_airport,Kolhapur Airport,16.6647,74.289398,1996,IN,Kolhapur,VAKP,KLH
VAKS,medium_airport,Keshod Airport,21.317101,70.270401,167,IN,Keshod,VAKS,IXK
VALT,medium_airport,Murod Kond Airport,18.411501,76.464699,2136,IN,Latur,VALT,LTU
VAND,medium_airport,Nanded Airport,19.1833,77.316704,1250,IN,Nanded,VAND,NDC
VANP,large_airport,Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,1033,IN,Nagpur,VANP,NAG
VAOZ,large_airport,Nashik International Airport,20.119101,73.912903,1900,IN,Nashik,VAOZ,ISK
VAPO,large_airport,Pune International Airport,18.5821,73.919701,1942,IN,Pune,VAPO,PNQ
VAPR,medium_airport,Porbandar Airport,21.649524,69.656405,23,IN,Porbandar,VAPR,PBD
VARG,medium_airport,Ratnagiri Airport,17.013599,73.327797,305,IN,,VARG,RTC
VARK,medium_airport,Rajkot Airport,22.3092,70.779503,441,IN,Rajkot,VARK,RAJ
VARP,medium_airport,Swami Vivekananda Airport,21.180401,81.7388,1041,IN,Raipur,VERP,RPR
VASD,large_airport,Shirdi International Airport,19.689211,74.373655,1926,IN,Kakadi,VASD,SAG
VASL,medium_airport,Solapur Airport,17.6280002594,75.93479919430001,1584,IN,Solapur,VASL,SSE
VASU,large_airport,Surat International Airport,21.115531,72.743251,16,IN,Surat,VASU,STV
VAUD,medium_airport,Maharana Pratap Airport,24.617700576799997,73.89610290530001,1684,IN,Udaipur,VAUD,UDR
VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30,LK,Colombo,VCBI,CMB
VCCA,medium_airport,Anuradhapura Airport,8.301542,80.42848,324,LK,Anuradhapura,VCCA,ACJ
VCCB,medium_airport,Batticaloa International Airport,7.705073,81.677163,20,LK,Batticaloa,VCCB,BTC
VCCC,large_airport,Colombo Ratmalana International Airport,6.821638,79.885859,22,LK,Colombo,VCCC,RML
VCCG,medium_airport,Ampara Airport,7.336745,81.623869,150,LK,Ampara,VCCG,ADP
VCCH,medium_airport,Hingurakgoda Air Force Base,8.04981,80.9814,170,LK,Polonnaruwa Town,VCCH,HIM
VCCJ,large_airport,Jaffna International Airport,9.79233,80.070099,33,LK,Jaffna,VCCJ,JAF
VCCK,medium_airport,Koggala Airport,5.993680000305176,80.32029724121094,10,LK,Galle,VCCK,KCT
VCCN,small_airport,Katukurunda Air Force Base,6.55212020874,79.9775009155,10,LK,Kalutara,VCCN,KTY
VCCS,small_airport,Sigiriya Air Force Base,7.95667,80.7285,630,LK,Sigiriya,VCCS,GIU
VCCT,medium_airport,China Bay Airport,8.539159,81.18128,6,LK,Trincomalee,VCCT,TRR
VCCW,small_airport,Weerawila Airport,6.25449,81.235199,50,LK,Weerawila,VCCW,WRZ
VCRI,medium_airport,Mattala Rajapaksa International Airport,6.283878,81.124163,157,LK,Mattala,VCRI,HRI
VDBG,medium_airport,Battambang Airport,13.0956,103.223999,59,KH,Battambang,VDBG,BBM
VDKC,small_airport,Kampong Cham Airport,12.028657,105.441165,148,KH,Kompong Cham,VDKC,
VDKK,small_airport,Koh Kong Airport,11.613397,102.997084,,KH,Krong Khemara Phoumin,VDKK,KKZ
VDMK,small_airport,Mondulkiri Airport,12.464562,107.188039,2299,KH,Sen Monorom,VDMK,MWV
VDPP,large_airport,Phnom Penh International Airport,11.547155,104.844699,40,KH,Phnom Penh (Pou Senchey),VDPP,PNH
VDRK,medium_airport,Ratanakiri Airport,13.729999542236328,106.98699951171875,,KH,Ratanakiri,VDRK,RBE
VDSA,large_airport,Siem Reap-Angkor International Airport,13.36974,104.223831,191,KH,Siem Reap,VDSA,SAI
VDSV,large_airport,Sihanouk International Airport,10.570557,103.632067,33,KH,Preah Sihanouk,VDSV,KOS
VE-0107,small_airport,La Esmeralda Airport,3.172209,-65.54076,375,VE,La Esmeralda,SVLE,
VE-0234,small_airport,Hato Santa Rita Airfield,7.57581,-67.01453,131,VE,San Fernando de Apure,SVQS,
VEAN,medium_airport,Along Airport,28.17530059814453,94.802001953125,900,IN,,VEAN,IXV
VEAT,medium_airport,Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,46,IN,Agartala,VEAT,IXA
VEBA,small_airport,Behala Airport,22.50423,88.293427,10,IN,Kolkata,VEBA,
VEBD,large_airport,Bagdogra Airport,26.6812,88.328598,412,IN,Siliguri,VEBD,IXB
VEBG,small_airport,Balurghat Airport,25.2617,88.795601,78,IN,Balurghat,VEBG,RGH
VEBI,medium_airport,Shillong Airport,25.70359992980957,91.97869873046875,2910,IN,Shillong,VEBI,SHL
VEBK,small_airport,Bokaro Airport,23.643499,86.148903,715,IN,,VEBK,
VEBM,small_airport,Berhampur Rangeilunda Airport,19.2975,84.876944,100,IN,Berhampur (Brahmapur),VEBP,
VEBN,large_airport,Lal Bahadur Shastri International Airport,25.452171,82.862549,266,IN,Varanasi,VEBN,VNS
VEBS,large_airport,Biju Patnaik International Airport,20.251021,85.814747,138,IN,Bhubaneswar,VEBS,BBI
VEBU,medium_airport,Bilaspur Airport,21.9884,82.111,899,IN,Bilaspur,VEBU,PAB
VECA,small_airport,Chabua Air Force Station,27.4622,95.117699,367,IN,Chabua,VECA,
VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.654012,88.44765,16,IN,Kolkata,VECC,CCU
VECK,small_airport,Chakulia Airport,22.463625,86.705219,430,IN,,VECK,
VECO,small_airport,Cooch Behar Airport,26.3305,89.467201,138,IN,Cooch Behar,VECO,COH
VEDB,medium_airport,Dhanbad Airport,23.834,86.425301,847,IN,,VEDB,DBD
VEDG,medium_airport,Kazi Nazrul Islam Airport,23.6225,87.243,300,IN,Durgapur,VEDG,RDP
VEDH,medium_airport,Darbhanga Airport,26.192801,85.916901,156,IN,Darbhanga,VEDH,DBR
VEDO,small_airport,Deoghar Airport,24.446842,86.704955,361,IN,Deoghar,VEDO,DGH
VEDX,small_airport,Kharagpur Airport / Kalaikunda Air Force Station,22.3395,87.2145,200,IN,Doarkhol,VEDX,
VEDZ,small_airport,Daporijo Airport,27.985500335699996,94.22280120850002,750,IN,Daporijo,VEDZ,DEP
VEGK,medium_airport,Gorakhpur Airport,26.739700317399997,83.4496994019,259,IN,Gorakhpur,VEGK,GOP
VEGT,large_airport,Lokpriya Gopinath Bordoloi International Airport,26.106654,91.585226,162,IN,Guwahati,VEGT,GAU
VEGY,medium_airport,Gaya Airport,24.744301,84.951202,380,IN,Gaya,VEGY,GAY
VEHK,small_airport,Hirakud Airport,21.5802,84.005699,658,IN,Sambalpur,VEHK,
VEHX,medium_airport,Hashimara Air Force Station,26.698299,89.369102,340,IN,Jalpaiguri,VEHX,
VEIM,large_airport,Bir Tikendrajit International Airport,24.76,93.896698,2540,IN,Imphal,VEIM,IMF
VEJH,small_airport,Jharsuguda Airport,21.9135,84.0504,751,IN,,VEJH,JRG
VEJP,small_airport,Jeypore Airport,18.879549,82.552478,1952,IN,Jeypore,VEJP,PYB
VEJS,medium_airport,Sonari Airport,22.813706,86.168981,475,IN,Jamshedpur,VEJS,IXW
VEJT,medium_airport,Jorhat Airport,26.730456,94.175416,311,IN,Jorhat,VEJT,JRH
VEKG,small_airport,Kishanganj Airport,26.075836,87.93965,139,IN,Kishanganj,VEKG,
VEKI,medium_airport,Kushinagar International Airport,26.776534,83.889214,266,IN,Kushinagar,VEKI,KBK
VEKJ,small_airport,Kendujhar Airport,21.696667,85.581667,,IN,Gopinathapur,VEKJ,
VEKM,small_airport,Kamalpur Airport,24.134325,91.810769,131,IN,Manik Bhandar,VEKM,IXQ
VEKR,medium_airport,Kailashahar Airport,24.308657,92.00768,79,IN,Kailashahar,VEKR,IXH
VEKU,medium_airport,Silchar Airport,24.9129009247,92.97869873050001,352,IN,Silchar,VEKU,IXS
VEKW,small_airport,Khowai Airport,24.061899,91.603897,95,IN,Khowai,VEKW,IXN
VELP,medium_airport,Lengpui Airport,23.840599,92.619698,1398,IN,Aizawl (Lengpui),VELP,AJL
VELR,medium_airport,Lilabari North Lakhimpur Airport,27.295682,94.097266,330,IN,Lilabari,VELR,IXI
VEMH,small_airport,Malda Airport,25.01018,88.126917,79,IN,Malda,VEMH,LDA
VEMN,medium_airport,Dibrugarh Airport,27.4839000702,95.0168991089,362,IN,Dibrugarh,VEMN,DIB
VEMR,medium_airport,Dimapur Airport,25.883899688699998,93.77110290530001,487,IN,Dimapur,VEMR,DMU
VEMZ,medium_airport,Muzaffarpur Airport,26.119101,85.313698,174,IN,Muzaffarpur,VEMZ,MZU
VEPG,small_airport,Pasighat Airport,28.064786,95.336952,477,IN,Pasighat,VEPG,IXT
VEPT,medium_airport,Jay Prakash Narayan Airport,25.591299,85.087997,170,IN,Patna,VEPT,PAT
VERC,medium_airport,Birsa Munda Airport,23.314300537100003,85.3217010498,2148,IN,Ranchi,VERC,IXR
VERK,medium_airport,Rourkela Airport,22.256571,84.815193,659,IN,Rourkela,VERK,RRK
VERU,small_airport,Rupsi Airport,26.141867,89.907892,131,IN,Rupsi,VERU,RUP
VETJ,small_airport,Tezu Airport,27.9412002563,96.1343994141,800,IN,Tezu,VETJ,TEI
VETZ,medium_airport,Tezpur Airport,26.7091007232666,92.78469848632812,240,IN,,VETZ,TEZ
VEUK,medium_airport,Utkela Airport,20.097778,83.183333,685,IN,Bhawanipatna,VEUK,UKE
VEVZ,large_airport,Visakhapatnam International Airport,17.723506,83.227729,15,IN,Visakhapatnam,VOVZ,VTZ
VEZO,medium_airport,Ziro Airport,27.588301,93.828102,5403,IN,Ziro,VEZO,ZER
VGBR,medium_airport,Barisal Airport,22.801001,90.301201,23,BD,Barisal,VGBR,BZL
VGCB,medium_airport,Cox's Bazar Airport,21.457517,91.963263,12,BD,Cox's Bazar,VGCB,CXB
VGCM,small_airport,Comilla Airport,23.440133,91.188685,25,BD,Comilla,VGCM,CLA
VGEG,large_airport,Shah Amanat International Airport,22.249599,91.813301,12,BD,Chattogram (Chittagong),VGEG,CGP
VGHS,large_airport,Hazrat Shahjalal International Airport,23.843347,90.397783,30,BD,Dhaka,VGHS,DAC
VGIS,medium_airport,Ishurdi Airport,24.1525,89.0494,45,BD,Ishurdi,VGIS,IRD
VGJR,medium_airport,Jessore Airport,23.1838,89.160797,20,BD,Jashore (Jessore),VGJR,JSR
VGLM,small_airport,Lalmonirhat Airport,25.887624,89.431254,106,BD,Lalmonirhat,VGLM,
VGRJ,medium_airport,Shah Makhdum Airport,24.437201,88.616501,64,BD,Rajshahi,VGRJ,RJH
VGSD,medium_airport,Saidpur Airport,25.759199,88.908897,125,BD,Saidpur,VGSD,SPD
VGSG,small_airport,Thakurgaon Airport,26.016378,88.402092,176,BD,Thakurgaon,VGSG,TKR
VGSH,small_airport,Shamshernagar Airport,24.398333,91.916944,56,BD,Shamshernagar,VGSH,ZHM
VGSY,large_airport,Osmany International Airport,24.963993,91.864749,50,BD,Sylhet,VGSY,ZYL
VGTJ,small_airport,Tejgaon Airport,23.778507,90.382719,24,BD,Dhaka,VGTJ,
VHHH,large_airport,Hong Kong International Airport,22.31184,113.914862,28,HK,Hong Kong,VHHH,HKG
VHSK,medium_airport,Shek Kong Air Base,22.4366,114.080002,50,HK,Islands,VHSK,
VIAG,medium_airport,Agra Airport / Agra Air Force Station,27.157975,77.961025,551,IN,Agra,VIAG,AGR
VIAH,small_airport,Aligarh Airport,27.861437,78.145404,619,IN,Aligarh,VIAH,HRH
VIAL,medium_airport,Prayagraj Airport,25.4401,81.733902,322,IN,Allahabad,VEAB,IXD
VIAR,large_airport,Sri Guru Ram Das Ji International Airport,31.7096,74.797302,756,IN,Amritsar,VIAR,ATQ
VIAX,small_airport,Adampur Airport,31.4338,75.758797,775,IN,Adampur,VIAX,AIP
VIBK,medium_airport,Nal Airport,28.070601,73.207199,750,IN,Bikaner,VIBK,BKB
VIBR,medium_airport,Kullu Manali Airport,31.876699,77.154404,3573,IN,Bhuntar,VIBR,KUU
VIBT,medium_airport,Bhatinda Air Force Station,30.2701,74.755798,662,IN,,VIBT,BUP
VIBY,medium_airport,Bareilly Air Force Station,28.4221,79.450798,580,IN,Bareilly,VIBY,BEK
VICG,large_airport,Shaheed Bhagat Singh International Airport,30.6735,76.788498,1012,IN,Chandigarh,VICG,IXC
VICX,medium_airport,Kanpur Airport,26.404301,80.410103,410,IN,Kanpur,VECX,KNU
VIDD,medium_airport,Safdarjung Airport,28.585453,77.203563,705,IN,New Delhi,VIDD,
VIDF,small_airport,Pithoragarh Airport,29.593599,80.239197,4910,IN,Pithoragarh,VIPG,
VIDN,medium_airport,Dehradun Jolly Grant Airport,30.189243,78.176651,1831,IN,Dehradun (Jauligrant),VIDN,DED
VIDP,large_airport,Indira Gandhi International Airport,28.55563,77.09519,777,IN,New Delhi,VIDP,DEL
VIDX,small_airport,Hindon Airport / Hindon Air Force Station,28.707701,77.358902,700,IN,Ghaziabad,VIDX,HDO
VIGG,medium_airport,Kangra Airport,32.164902,76.263018,2525,IN,Kangra,VIGG,DHM
VIGR,medium_airport,Gwalior Airport,26.29330062866211,78.22779846191406,617,IN,Gwalior,VIGR,GWL
